3.508107923000000739e+00 2.092562599921484079e+00 1.855749390698741008e-01
5.286580480000001359e+00 1.936713703765033712e+00 2.422875523787091367e-01
3.069466270999999580e+00 1.302272534082707045e+00 3.723203708618872954e-01
2.682577583000000487e+00 1.522825181308677944e+00 2.240673957993783161e-01
3.385029670000001545e+00 1.710199679239014170e+00 2.243944062229150382e-01
2.260254544999998672e+00 1.408420961454535547e+00 2.447152179110161918e-01
2.739265028999998464e+00 1.360717289005723751e+00 3.355288144387063576e-01
1.860616517999996944e+00 1.385930672888641801e+00 2.481973918893337350e-01
2.492511876000001791e+00 1.843596021353733461e+00 1.969552201421137239e-01
2.991135824999997084e+00 1.298991634306370768e+00 3.546697695565896313e-01
2.663454203000000575e+00 1.607531553435535443e+00 1.659125675697753766e-01
2.668780652999998892e+00 1.880939392898394402e+00 2.335109502918247260e-01
2.481575072999998355e+00 1.670005220520860201e+00 2.204095893092896663e-01
2.584751401999998421e+00 1.578172195908031483e+00 3.267246739578951731e-01
2.967662528999998273e+00 1.740572890412721563e+00 2.614961796488843859e-01
1.961427960000001747e+00 1.437688869063442176e+00 2.592240700562775668e-01
2.406947742999999917e+00 1.566278630075309319e+00 2.240877799013707705e-01
2.360801326000000699e+00 1.620743463268740525e+00 2.804002525079834496e-01
2.721566965000000948e+00 1.578663682955618430e+00 2.280146966356602634e-01
2.974213512999998699e+00 1.824464941887356861e+00 2.100174110830351770e-01
8.014450848000002736e+00 2.029370215323760274e+00 3.722879842968027653e-01
2.814536543999999196e+00 1.700811862141697883e+00 2.778576308024695019e-01
3.408146927000000659e+00 1.513706856970199688e+00 3.723426149696749676e-01
2.788276465999999232e+00 1.616943577197534232e+00 2.238503203646036166e-01
3.184415203000000361e+00 1.714110295460157474e+00 2.164955253155401715e-01
2.165641143999998519e+00 1.463511025757439743e+00 3.381421136654961246e-01
3.034428435000002366e+00 1.357065187526732108e+00 3.305955322641411231e-01
3.744723906999997354e+00 2.115359228005888603e+00 2.050949593244236757e-01
1.997641599999994355e+00 1.367343755350098888e+00 2.566335937780180321e-01
3.127242478999999520e+00 1.271819773311514856e+00 1.312651010306278287e-01
3.499722274999999883e+00 1.798558579861945894e+00 1.399018641046873290e-01
2.508132854000002965e+00 1.612209505872370663e+00 2.273271817105919357e-01
2.898214629999998238e+00 1.547921248062531285e+00 1.755204339861232976e-01
2.441686676000003331e+00 1.570507832302049822e+00 2.309294214821932534e-01
3.395132379000003198e+00 1.618622691099730782e+00 3.158928771828709015e-01
2.222644470000002315e+00 1.607652073607056975e+00 2.238570923921847922e-01
2.020332183000000725e+00 1.374695919130103583e+00 2.928194362317764199e-01
2.727383016999997523e+00 1.604103802493278996e+00 2.625250192213653411e-01
2.952534290999999200e+00 1.289784805309647897e+00 2.993853528313447088e-01
3.351427331000000009e+00 1.517319399671676061e+00 2.809080995706980666e-01
3.348875962000001039e+00 1.323673210114509669e+00 2.681693068451979634e-01
3.718154595999997980e+00 1.782584486110358801e+00 3.151859122727772022e-01
2.583075641999997174e+00 1.645224752904835386e+00 3.145574129669064800e-01
2.666145447000001667e+00 1.474050404987035767e+00 2.223039755146750951e-01
2.588770630999995603e+00 1.277875600505699483e+00 3.589324551537301788e-01
3.397983982999999597e+00 1.761642789545864840e+00 2.164115476172222829e-01
2.823416768000001298e+00 1.872010009089256632e+00 3.668800775831153604e-01
2.647601855000001336e+00 1.790321628653668951e+00 2.618545842157489201e-01
4.945342891999999324e+00 2.341699177210208038e+00 2.841615716673372982e-01
2.513046520000003170e+00 1.554269905997250012e+00 2.672393007705686774e-01
2.599337637000001422e+00 1.515946099196948005e+00 2.671357297230768646e-01
3.153371915000001025e+00 1.596083113624312100e+00 3.216466576428286817e-01
3.146707630000001643e+00 1.585377722971981873e+00 1.844394156504828575e-01
1.640714714999997881e+00 1.487713201214801995e+00 2.894709341473978848e-01
2.799388953999997653e+00 1.376797702769030574e+00 1.575382333109887623e-01
2.571548579000001666e+00 1.795407458097484144e+00 2.622415138251856237e-01
2.614789366999996645e+00 1.606905105595028305e+00 2.012512502023160177e-01
2.520458666999999764e+00 1.550570360816407200e+00 1.960675236244459330e-01
3.466116404000000983e+00 1.578038879915556247e+00 2.413265657439241652e-01
3.397115509999999006e+00 1.678373218227619201e+00 2.842325746886176230e-01
1.586357862999999924e+00 1.729112176023221314e+00 2.058917203240311911e-01
3.157196801999997859e+00 1.172063337433048469e+00 3.723645922990139190e-01
3.613773168999998120e+00 1.515184206222712548e+00 2.253352266583234231e-01
2.558457042000000570e+00 1.707759143171794669e+00 2.327143873434390497e-01
2.433756674000001397e+00 1.734090702061981570e+00 2.956118503329461800e-01
2.474527571999999509e+00 1.613766641489030151e+00 2.467050089775101041e-01
2.256448518999999209e+00 1.732835874917179275e+00 2.905953491901767660e-01
2.121024435999999014e+00 1.416627467038892529e+00 2.255771923975341819e-01
2.876686365000001189e+00 1.464451472175280822e+00 2.620785951150426674e-01
2.371391586000001439e+00 1.516542192629754426e+00 1.962143976633742293e-01
2.670666510000000216e+00 1.690627404723279437e+00 2.051331268843622768e-01
2.335291054999999005e+00 1.352890433859292862e+00 1.482419200407693316e-01
2.195219526999999005e+00 1.786935963754229473e+00 2.124411237952774367e-01
2.083179119000000412e+00 1.400387122717571486e+00 2.176070630902732506e-01
2.314924551000000719e+00 1.538657611526665914e+00 2.474499123806510048e-01
2.446375413999998472e+00 1.344320590542738447e+00 2.028138528558669218e-01
2.081190552999998999e+00 1.428135792600031762e+00 1.442618559332138617e-01
2.426872692999996417e+00 1.315818149990326758e+00 1.616439109994448065e-01
2.504356263000001803e+00 1.370651290367019381e+00 3.292067251994861832e-01
2.688163040000002724e+00 1.714754778571714100e+00 2.008654817437551809e-01
2.301623556000002679e+00 1.802835534329898515e+00 1.868372233837247987e-01
2.248574226999995318e+00 1.671896524023668507e+00 1.719634263099749649e-01
3.189974333999998635e+00 1.775251751441123682e+00 2.404734319914330343e-01
3.092654400000000692e+00 1.530391831604340336e+00 1.673660107108587425e-01
2.530095588000001783e+00 1.802858723473243163e+00 2.007116475270009359e-01
3.295517188000001596e+00 1.556956250733698477e+00 1.557140733398533206e-01
2.290290379999998294e+00 1.584878560374504142e+00 2.830310343316115862e-01
1.894695842999997382e+00 1.937185400767725163e+00 1.785316867674889008e-01
1.897025369999997935e+00 1.368000922505336447e+00 1.891125661776875688e-01
2.351762425000000434e+00 1.596660287504447329e+00 2.374384583945850502e-01
3.225261962999999454e+00 1.026861254502554388e+00 3.723200472451204113e-01
2.272210153999999704e+00 1.304311368067704313e+00 2.290507625525295965e-01
2.252350591999999097e+00 1.708111535185244945e+00 1.795153201383259955e-01
2.078020289999997772e+00 1.417994343593764306e+00 2.680340988467503349e-01
3.084090706000001347e+00 1.377490728355614813e+00 3.315849255061861789e-01
2.279039840000002926e+00 1.563180900498608805e+00 2.954323623268847454e-01
2.462974194000000949e+00 1.657046293895721112e+00 2.217987994701988708e-01
2.639539051999996389e+00 1.681034214303173346e+00 3.094138825094020495e-01
2.200161950999998339e+00 1.430659954496993347e+00 1.939988262014428477e-01
2.209749719000001278e+00 1.566410217165670637e+00 2.739634441133098064e-01
2.187182785000000962e+00 1.700933409557934484e+00 1.930243397040354580e-01
2.938690305000001501e+00 1.069485929148990433e+00 3.723406963045375329e-01
2.510671864000002529e+00 1.748889304325302874e+00 2.699916630670269324e-01
1.981803117000001890e+00 1.258404759062462741e+00 2.105345493239345889e-01
2.596606633000000386e+00 1.356068612888876590e+00 3.353878887320841939e-01
2.567672180000002413e+00 1.515525931882324873e+00 3.287797497325978813e-01
1.994648873999995686e+00 1.710279066481267041e+00 2.225204247317741635e-01
2.365470606999998893e+00 1.777186467670493375e+00 1.947325670904513917e-01
2.160790020000003864e+00 1.560736460993825236e+00 1.921733722618861051e-01
2.277211147999999241e+00 1.748210754744007334e+00 1.880826830692018392e-01
3.665912772999995184e+00 1.538175419060753724e+00 3.235748454082619796e-01
2.012863581000001290e+00 1.465161875692764015e+00 3.244988044879312805e-01
2.793993793000002057e+00 1.570514116653198844e+00 1.633749375240594881e-01
2.249395340999999604e+00 1.752159313450271538e+00 2.256342947244583952e-01
2.067393378999998532e+00 1.319977978578825040e+00 1.919529581283941633e-01
2.102456071000002424e+00 1.377950075116366913e+00 1.840336180491843054e-01
2.214314923999999962e+00 1.495215687387269288e+00 2.644655306523189253e-01
2.269617479999997300e+00 1.721159239872453117e+00 1.911571391516417306e-01
3.490904806999999721e+00 1.711495297071478072e+00 3.308120065051350922e-01
2.194428163000001319e+00 1.570599121381450303e+00 2.493326040881393701e-01
3.448335287999999110e+00 1.695222650387894658e+00 2.045380429968634839e-01
2.449499776999999767e+00 1.162488014763402466e+00 2.581706934422928756e-01
2.536945758999998191e+00 1.535344502154123880e+00 2.890267009536939269e-01
4.054487347999998548e+00 1.551046435073732299e+00 1.486628407561580156e-01
3.443428326999999456e+00 1.683446137910036722e+00 2.411480200753388925e-01
1.843529286999999073e+00 1.727569973628860556e+00 1.742081975992930409e-01
3.681983018000000385e+00 1.571671123331175757e+00 3.281839919331282496e-01
2.502322103999997438e+00 1.518481985277106761e+00 2.741677746334620358e-01
1.961759560000000846e+00 1.444881363743380387e+00 2.787162423132747979e-01
2.516935770999996436e+00 1.925370732250109906e+00 2.253473885124655518e-01
3.280841191999996909e+00 1.692936309199346789e+00 2.933139961150362796e-01
4.242838648999995854e+00 1.940409767536992014e+00 1.639606567098008671e-01
3.370811028999998626e+00 1.569614915113664688e+00 2.871738690641527647e-01
2.850742019000005456e+00 1.785891025608440819e+00 1.909637257463787097e-01
2.952192775000000324e+00 1.296705663354000615e+00 3.706833037466485403e-01
4.885325067999998438e+00 1.989281545589802302e+00 3.439512565349166495e-01
2.654989034999999831e+00 1.850268786753232808e+00 2.397988798410008449e-01
2.510200954999998402e+00 1.447594552690772751e+00 2.763112708491538005e-01
2.854010964000000428e+00 1.532814916218353751e+00 1.715733668923213329e-01
2.385513022000001371e+00 1.563947415863536694e+00 2.578015707349200492e-01
1.986122883000000172e+00 1.598129572084243666e+00 2.586989183725705299e-01
2.250311429999996449e+00 1.630026771563705568e+00 2.859095994689863640e-01
2.714124706999999859e+00 1.534964719823869395e+00 2.845532915541029717e-01
4.276424651000002797e+00 1.914088485019605601e+00 2.963618285738561231e-01
2.897481706000000656e+00 1.644842539390544589e+00 2.153994235162741411e-01
2.033886194000000813e+00 1.356998728489687389e+00 2.221916964340296119e-01
3.186478908999998083e+00 1.843322421527944677e+00 1.450227734557619497e-01
2.595549700000002957e+00 1.846099939807593904e+00 2.340623944079592567e-01
2.430432746000001032e+00 1.637959945089503266e+00 3.117820653155057853e-01
2.237487680999997508e+00 1.771815662160686200e+00 2.332550939018590563e-01
2.354458814999997429e+00 1.657868431445024049e+00 2.544905927410235358e-01
4.116394994000000196e+00 1.455012586868991376e+00 3.467968178143818747e-01
2.174741447999998911e+00 1.539984864143898013e+00 2.083116302832510314e-01
2.898968259999996633e+00 1.176275266171172174e+00 3.024992959660569580e-01
3.346027893999998781e+00 1.541148206210098515e+00 3.723260803199304747e-01
2.485418722999998664e+00 1.468208981615113373e+00 3.003633980739113807e-01
3.110773571000002846e+00 1.552257365052529092e+00 1.729692988663233955e-01
2.800707442999996744e+00 1.564112399649156826e+00 2.793889535867339347e-01
2.635901765999996371e+00 1.494067412010599227e+00 2.912284398333472857e-01
2.382323392999996514e+00 1.459484543509331544e+00 1.746081254571524022e-01
3.636797555000001125e+00 1.452174959825466738e+00 2.783936544485309250e-01
2.607861200999998630e+00 1.405413625753910489e+00 2.756426088762387594e-01
2.474648420000001181e+00 1.744406080517652002e+00 1.889907194463857354e-01
2.526523100000002131e+00 1.319210494934315303e+00 2.401426909525846698e-01
2.836204119999997886e+00 1.549656677778120661e+00 1.813363718290024740e-01
2.200783953000001958e+00 1.464670531763367700e+00 2.391706901167426069e-01
2.762709792999999081e+00 1.725408182304514426e+00 2.268737844983574337e-01
3.640255909000000401e+00 1.662275632712211459e+00 2.123593680827560171e-01
3.246882439000000176e+00 1.702708343472136177e+00 2.009337942516796205e-01
2.884251965000000695e+00 1.587344646502427903e+00 2.761459401637527122e-01
2.799140534999995822e+00 1.995769127895345552e+00 1.446883118885774200e-01
2.983299609999997770e+00 1.856250570321216431e+00 2.071091901324469686e-01
2.697826112999997861e+00 1.580162808276316833e+00 2.401839283549230264e-01
2.418189406999999846e+00 1.558689191880663572e+00 2.529541184230249540e-01
2.511901506000000950e+00 1.212205731382665519e+00 3.127703311881063208e-01
2.067020618999997339e+00 1.559947374622730587e+00 2.613370911391135754e-01
2.809543647999998228e+00 1.577302712215074454e+00 2.137654513861129979e-01
2.215582531999999105e+00 1.531878608388453022e+00 2.357786752536232822e-01
2.415565433000001150e+00 1.583035735768734797e+00 1.953705402165508420e-01
3.461610650999997318e+00 1.786544598731788724e+00 3.174861071149602254e-01
3.648303279999996818e+00 1.376244922945509597e+00 1.785856816185655838e-01
2.015075573000000730e+00 1.569936662183458287e+00 2.055970247940004103e-01
2.438630909999996987e+00 1.336637969477159515e+00 3.113900889845845898e-01
2.229687509000001455e+00 1.280112850987443540e+00 2.569302678114535055e-01
3.325082358999999599e+00 1.516483408144488232e+00 2.698224226214488430e-01
2.812823371000000350e+00 1.693199529835615280e+00 2.116624704669300139e-01
2.926800695000000729e+00 1.784005341754750118e+00 2.401760132701258599e-01
2.957769012000003528e+00 2.188371626646988588e+00 1.827929440841659370e-01
2.407532923999998076e+00 1.693518554313659052e+00 2.758270728305192154e-01
2.288082689999999531e+00 1.517858629286211514e+00 2.539384580695819293e-01
2.669957853999996189e+00 1.278764972751210038e+00 1.884307042717943137e-01
2.858021038000000402e+00 1.726867672695990397e+00 3.046285047348383235e-01
2.045902713000000261e+00 1.504543547565702077e+00 2.562031699842851618e-01
2.551156656999999939e+00 1.257542277835702604e+00 3.228603274187133998e-01
2.110722712000001167e+00 1.298226868323195005e+00 3.485816046715619065e-01
3.102742329999998105e+00 1.730649506594847065e+00 1.752424551921538953e-01
2.314871667999998550e+00 1.525500222706984266e+00 2.186738371777205980e-01
2.923548877999998297e+00 1.477034763352141677e+00 2.467516899676601982e-01
2.498672337000002130e+00 1.393814049127692023e+00 2.954842707192143481e-01
2.304005033999999341e+00 1.494000305000877660e+00 2.309719432230753211e-01
3.556834809999998015e+00 1.535019947216897718e+00 3.233185852399132476e-01
2.559290830999998434e+00 1.694005225123966119e+00 2.450095434392867699e-01
2.414137250000003121e+00 1.607761072448859574e+00 2.176312338212290087e-01
2.497441699999999543e+00 1.529667819454851641e+00 2.594289173686319949e-01
3.145573220999999364e+00 1.442194794350269982e+00 2.027988609186392177e-01
1.418617725999997248e+00 1.765613422818176570e+00 2.216601652137312473e-01
1.795901709999998985e+00 1.435934864048140858e+00 2.586460006059416727e-01
2.806695275999999240e+00 1.745144710666048926e+00 2.110775676508308829e-01
2.319818204000000605e+00 1.504790860360470273e+00 2.110079975036244226e-01
2.231632622999995874e+00 1.425769569457441488e+00 2.843165474758487243e-01
2.157517468000001770e+00 1.281515575606335000e+00 2.339670004817788196e-01
2.427428322999997334e+00 1.678916288287958469e+00 2.877204970816896190e-01
3.027908301000000080e+00 1.586222732106426170e+00 2.288177553125775865e-01
2.161158634999999606e+00 1.470596756648701486e+00 2.525486261608663185e-01
2.570276506000002570e+00 1.740603555946764303e+00 1.785783378613367833e-01
2.551184811999998914e+00 1.323362591611448424e+00 2.870499719023484886e-01
2.524692661999999643e+00 1.382947525356723606e+00 3.270505008057337792e-01
2.515221286000000944e+00 1.596812234709056755e+00 2.471827991213562392e-01
2.643637113999997013e+00 1.777718970643899610e+00 2.663857584616076690e-01
2.342220096999998447e+00 1.497234164555586444e+00 1.929080415807466198e-01
2.774979672999997149e+00 1.554229132449950201e+00 2.158868923601061640e-01
2.152796942000001934e+00 1.527698443220272484e+00 2.385354139785421101e-01
2.387394421999999850e+00 1.597318527854441284e+00 2.827783986726095100e-01
2.415844052999997160e+00 1.587149750788241054e+00 2.934286313126610590e-01
3.209492759999996281e+00 1.803265317161674153e+00 2.368938180119008474e-01
3.901192843000000465e+00 1.490890015685956138e+00 2.597139678056543666e-01
2.073582187000003074e+00 1.439005325145618741e+00 3.087388343146775238e-01
3.049302302000000964e+00 1.739990609721563164e+00 2.263717366053671631e-01
3.220170339999997466e+00 1.393783500895137362e+00 2.244762837159371138e-01
3.347994630000002303e+00 1.330510442204231314e+00 3.372011518718383560e-01
2.705379289999999770e+00 1.408557027330030298e+00 3.037258810290959232e-01
